"HH_ID","ID","age","sex","birth_date","ID_mother","ID_father","date_prev_birth","num_births","ID_partner","union","child","mother","father","parent","HH_adults","age_first_birth","original_ID","hh_position","partner","main_parent","random_inf","enter_pop","comm_hh_prop","child18_hh","disease_state","inf_time","age_group_hh","age_group_pop","age_group","age_group_trans","parent_pop","transition","event_date","age_partner","immigrant","HH_size","HH_children","lipro_child_hh","NH"
2133227,2757199,67,"M",1944-05-14,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"402BEF7C29255899","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,NA,NA,1,0,0,0
2133719,7943026,48,"M",1963-07-01,NA,NA,NA,NA,5921674,1,0,0,1,1,2,NA,"B8E04664CF2610C9","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,48,NA,4,1,2,0
2133719,2758033,16,"M",1995-07-30,5921674,7943026,NA,NA,NA,0,1,0,0,0,2,NA,"40312CF721C81CC6","child",1,5921674,NA,NA,NA,NA,NA,NA,2,2,10,10,1,NA,NA,NA,NA,4,1,2,0
2133719,10692907,19,"F",1992-11-22,5921674,7943026,NA,0,NA,0,0,0,0,0,2,NA,"F8D660CCC2A264EC","child",1,5921674,NA,NA,NA,NA,NA,NA,3,3,11,11,1,NA,NA,NA,NA,4,1,2,0
2133719,5921674,43,"F",1968-12-06,NA,NA,1995-07-30,2,7943026,1,0,1,0,1,2,23.9780821917808,"89CB6669122E3480","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,43,NA,4,1,2,0
2133798,5765007,37,"M",1974-11-26,NA,NA,NA,NA,5861474,1,0,0,1,1,2,NA,"8628FCBD18490F1D","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,37,NA,4,2,2,0
2133798,5861474,39,"F",1972-06-14,NA,NA,2003-09-27,2,5765007,1,0,1,0,1,2,30.0191780821918,"8864DBB5E1ED424E","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,39,NA,4,2,2,0
2133798,2758172,9,"M",2002-06-14,5861474,5765007,NA,NA,NA,0,1,0,0,0,2,NA,"4031F5BBFFB823D7","child",1,5861474,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,4,2,2,0
2133798,5396919,8,"F",2003-09-27,5861474,5765007,NA,NA,NA,0,1,0,0,0,2,NA,"7D95B6D1A0A6B0AE","child",1,5861474,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,4,2,2,0
2134022,2758538,55,"F",1956-01-31,NA,NA,NA,NA,6606220,1,0,0,0,0,3,NA,"403424A1A2964BD1","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,55,NA,2,0,0,0
2134022,6606220,54,"M",1957-08-30,NA,NA,NA,NA,2758538,1,0,0,0,0,3,NA,"99BD20762F68927F","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,54,NA,2,0,0,0
2134316,2759067,26,"F",1985-09-30,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"40371E6CF7C03AF8","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,14,14,0,NA,NA,NA,NA,1,0,0,0
2134549,7254815,10,"M",2001-02-03,5834513,2759445,NA,NA,NA,0,1,0,0,0,2,NA,"A8D3859CB7989E40","child",1,5834513,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,4,2,2,0
2134549,2759445,49,"M",1962-08-20,NA,NA,NA,NA,5834513,1,0,0,1,1,2,NA,"40395B881F2D6A96","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,49,NA,4,2,2,0
2134549,5834513,46,"F",1965-11-28,NA,NA,2001-02-03,2,2759445,1,0,1,0,1,2,34.0931506849315,"87C5C6BF4610BBB6","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,46,NA,4,2,2,0
2134549,6619306,12,"M",1999-12-24,5834513,2759445,NA,NA,NA,0,1,0,0,0,2,NA,"9A0C730D3CA137C3","child",1,5834513,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,4,2,2,0
2135202,2760542,57,"M",1954-07-01,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"403FCBEBEA0750C8","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,NA,NA,1,0,0,0
2136586,2762878,65,"M",1946-05-28,NA,NA,NA,NA,6145071,1,0,0,0,0,2,NA,"404E3A8B4D4C0CD9","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,65,NA,2,0,0,0
2136586,6145071,63,"F",1948-12-14,NA,NA,NA,NA,2762878,1,0,0,0,0,2,NA,"8F01037D2D607D7C","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,33,33,0,NA,NA,63,NA,2,0,0,0
2136776,2763184,23,"F",1988-05-28,NA,NA,NA,0,8685443,1,0,0,0,0,2,NA,"405015F62886891A","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,13,13,0,NA,NA,23,NA,2,0,0,0
2136776,8685443,23,"M",1988-01-30,NA,NA,NA,NA,2763184,1,0,0,0,0,2,NA,"CA235C86A21D9CE2","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,14,14,0,NA,NA,23,NA,2,0,0,0
2136905,2763385,76,"M",1935-04-28,NA,NA,NA,NA,4936661,1,0,0,0,0,2,NA,"40513A2AE75EB610","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,39,0,NA,NA,76,NA,2,0,0,0
2136905,4936661,70,"F",1941-02-13,NA,NA,NA,NA,2763385,1,0,0,0,0,2,NA,"72DDD86D6D6DC5D8","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,37,37,0,NA,NA,70,NA,2,0,0,0
2136937,2763438,64,"F",1947-03-07,NA,NA,NA,NA,7455010,1,0,0,0,0,2,NA,"4051766D8FFBA6BC","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,32,32,0,NA,NA,64,NA,2,0,0,0
2136937,7455010,65,"M",1946-04-27,NA,NA,NA,NA,2763438,1,0,0,0,0,2,NA,"AD7D0C7CDD710112","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,65,NA,2,0,0,0
2137862,7486254,82,"F",1929-08-25,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,"AE370E0DBDD41BBF","other",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,2,0,0,0
2137862,2765055,47,"M",1964-12-29,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,"405AF926E95795BA","other",1,7486254,NA,NA,NA,NA,NA,NA,3,3,26,26,1,NA,NA,NA,NA,2,0,0,0
2138388,3990706,35,"M",1976-01-22,NA,NA,NA,NA,9095021,1,0,0,1,1,2,NA,"5CD688353BF0288F","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,35,NA,4,2,2,0
2138388,2765944,3,"F",2008-03-11,9095021,3990706,NA,NA,NA,0,1,0,0,0,2,NA,"40600EDEC7F05143","child",1,9095021,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,NA,NA,NA,4,2,2,0
2138388,9124109,6,"F",2005-12-03,9095021,3990706,NA,NA,NA,0,1,0,0,0,2,NA,"D45A9671755FD93D","child",1,9095021,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,4,2,2,0
2138388,9095021,34,"F",1977-04-06,NA,NA,2008-03-11,2,3990706,1,0,1,0,1,2,28.6794520547945,"D3ACB11449C2399A","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,34,NA,4,2,2,0
2140203,7645408,67,"F",1944-11-05,NA,NA,NA,NA,2768931,1,0,0,0,0,2,NA,"B1EE7B6BF57301C6","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,67,NA,2,0,0,0
2140203,2768931,69,"M",1942-05-27,NA,NA,NA,NA,7645408,1,0,0,0,0,2,NA,"4071A1CD94978DCC","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,37,37,0,NA,NA,69,NA,2,0,0,0
2140326,2769142,12,"M",1999-12-18,10229036,7604974,NA,NA,NA,0,1,0,0,0,2,NA,"4072E12E7E084925","child",1,10229036,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,4,2,2,0
2140326,5185911,15,"M",1996-03-25,10229036,7604974,NA,NA,NA,0,1,0,0,0,2,NA,"78A95B3CA2B903A5","child",1,10229036,NA,NA,NA,NA,NA,NA,2,2,8,8,1,NA,NA,NA,NA,4,2,2,0
2140326,7604974,38,"M",1973-11-22,NA,NA,NA,NA,10229036,1,0,0,1,1,2,NA,"B0FD7D5120379CD7","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,38,NA,4,2,2,0
2140326,10229036,39,"F",1972-07-27,NA,NA,1999-12-18,2,7604974,1,0,1,0,1,2,23.6767123287671,"EE0EC63E05F15C40","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,39,NA,4,2,2,0
2141470,7729926,55,"M",1956-10-04,NA,NA,NA,NA,10853596,1,0,0,1,1,3,NA,"B3E771F0C674210E","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,55,NA,3,0,1,0
2141470,2771098,25,"M",1986-12-16,10853596,7729926,NA,NA,NA,0,0,0,0,0,3,NA,"407EED0C4D86A0D2","child",1,10853596,NA,NA,NA,NA,NA,NA,3,3,14,14,1,NA,NA,NA,NA,3,0,1,0
2141470,10853596,56,"F",1955-08-17,NA,NA,NA,NA,7729926,1,0,1,0,1,3,NA,"FC96B02BECB9242E","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,56,NA,3,0,1,0
2142332,2772579,47,"F",1964-08-29,NA,NA,1994-07-02,2,4649370,1,0,1,0,1,3,26.3890410958904,"4087F08350253D35","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,47,NA,4,1,2,0
2142332,4649370,50,"M",1961-11-19,NA,NA,NA,NA,2772579,1,0,0,1,1,3,NA,"6C2A17552C3A5825","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,50,NA,4,1,2,0
2142332,9832738,20,"F",1991-01-12,2772579,4649370,NA,0,NA,0,0,0,0,0,3,NA,"E4D67884D7CDD649","child",1,2772579,NA,NA,NA,NA,NA,NA,3,3,11,11,1,NA,NA,NA,NA,4,1,2,0
2142332,10243321,17,"F",1994-07-02,2772579,4649370,NA,0,NA,0,1,0,0,0,3,NA,"EE635A87CC7B6352","child",1,2772579,NA,NA,NA,NA,NA,NA,2,2,10,10,1,NA,NA,NA,NA,4,1,2,0
2142496,2772875,5,"M",2006-02-10,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,"4089D1837BC6D277","child",1,5772305,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,3,2,2,0
2142496,5945893,4,"F",2007-07-19,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,"8A5BF627E147ECE8","child",1,5772305,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,NA,NA,NA,3,2,2,0
2142496,5772305,29,"F",1982-04-02,NA,NA,2007-07-19,2,NA,0,0,0,0,0,1,23.8767123287671,"8654560EA3A61CFE","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,15,15,0,NA,NA,NA,NA,3,2,2,0
2142712,2773230,47,"F",1964-07-16,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"408BE5E98752ECD2","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,NA,NA,1,0,0,0
2143055,2773807,79,"F",1932-08-22,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,"408F5AB639D426A6","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,40,0,NA,NA,NA,NA,1,0,0,0
2143647,2774814,79,"F",1932-01-09,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"40953FECDDDDD219","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,41,0,NA,NA,NA,NA,1,0,0,0
2143815,2775098,8,"F",2003-06-01,3016482,9972860,NA,NA,NA,0,1,0,0,0,2,NA,"4096F283AB3544EA","child",1,3016482,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,3,1,1,0
2143815,9972860,38,"M",1973-07-11,NA,NA,NA,NA,3016482,1,0,0,1,1,2,NA,"E8183842561F4DD5","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,38,NA,3,1,1,0
2143815,3016482,38,"F",1973-09-01,NA,NA,2003-06-01,1,9972860,1,0,1,0,1,2,29.7671232876712,"463415CD130BDA89","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,38,NA,3,1,1,0
2144747,6157247,72,"M",1939-07-01,NA,NA,NA,NA,10022054,1,0,0,0,0,4,NA,"8F48E928AD5FDA2A","multi_gen_par",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,38,0,NA,NA,72,NA,6,2,2,0
2144747,6884603,28,"F",1983-10-01,NA,NA,2011-09-18,2,2776697,1,0,1,0,1,4,23.6164383561644,"A0378EBBB9746003","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,14,14,0,NA,2011-09-18,28,NA,6,2,2,0
2144747,2776697,36,"M",1975-11-27,10022054,6157247,NA,NA,6884603,1,0,0,1,1,4,NA,"40A03CA2A6CDF45C","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,1,NA,2011-09-18,36,NA,6,2,2,0
2144747,11000357,0,"M",2011-09-18,6884603,2776697,NA,0,NA,0,1,0,0,0,NA,NA,NA,"child",NA,6884603,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2011-09-18,NA,NA,6,2,2,0
2144747,10022054,61,"F",1950-07-01,NA,NA,NA,NA,6157247,1,0,0,0,0,4,NA,"E93B725E28952158","multi_gen_par",0,NA,NA,NA,NA,NA,NA,NA,4,4,31,31,0,NA,NA,61,NA,6,2,2,0
2144747,3449383,4,"M",2007-05-08,6884603,2776697,NA,NA,NA,0,1,0,0,0,4,NA,"50476DF09CB599E2","child",1,6884603,NA,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,6,2,2,0
2145134,8583896,11,"M",2000-07-02,NA,2777341,NA,NA,NA,0,1,0,0,0,1,NA,"C7CAB403D5677DBA","child",1,2777341,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,3,2,2,0
2145134,6786672,13,"M",1998-09-29,NA,2777341,NA,NA,NA,0,1,0,0,0,1,NA,"9DEF883440EA955F","child",1,2777341,NA,NA,NA,NA,NA,NA,2,2,8,8,1,NA,NA,NA,NA,3,2,2,0
2145134,2777341,40,"M",1971-01-08,NA,NA,NA,NA,NA,0,0,0,1,1,1,NA,"40A40BD5D352292D","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,NA,NA,3,2,2,0
2146474,2779586,64,"F",1947-12-04,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"40B0B0E6090E294A","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,NA,NA,1,0,0,0
2146559,10283206,2,"F",2009-09-29,2779721,5566441,NA,NA,NA,0,1,0,0,0,2,NA,"EF516D511727E1C8","child",1,2779721,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,4,2,2,0
2146559,5566441,40,"M",1971-02-27,NA,NA,NA,NA,2779721,1,0,0,1,1,2,NA,"818A8FCC50A467E3","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,40,NA,4,2,2,0
2146559,3834009,4,"F",2007-04-02,2779721,5566441,NA,NA,NA,0,1,0,0,0,2,NA,"5932BA2AE13AF081","child",1,2779721,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,4,2,2,0
2146559,2779721,35,"F",1976-11-02,NA,NA,2009-09-29,2,5566441,1,0,1,0,1,2,30.4328767123288,"40B174C0F93532DA","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,35,NA,4,2,2,0
2146571,8473605,34,"F",1977-01-16,NA,NA,2010-03-20,1,10743594,1,0,1,0,1,2,33.1945205479452,"C53A23010D6E55CC","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,18,18,0,NA,NA,34,NA,3,1,1,0
2146571,2779740,1,"F",2010-03-20,8473605,10743594,NA,NA,NA,0,1,0,0,0,2,NA,"40B19801E0F16867","child",1,8473605,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,3,1,1,0
2146571,10743594,36,"M",1975-12-16,NA,NA,NA,NA,8473605,1,0,0,1,1,2,NA,"FA052A6B6A94C084","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,36,NA,3,1,1,0
2147029,5415021,49,"M",1962-10-11,NA,NA,NA,NA,4750587,1,0,0,1,1,3,NA,"7E0241C6CF52FE84","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,49,NA,3,0,1,0
2147029,2780532,24,"M",1987-06-13,NA,5415021,NA,NA,NA,0,0,0,0,0,3,NA,"40B620DA9C887FA4","child",1,5415021,NA,NA,NA,NA,NA,NA,3,3,13,13,1,NA,NA,NA,NA,3,0,1,0
2147029,4750587,53,"F",1958-03-28,NA,NA,NA,NA,5415021,1,0,0,0,0,3,NA,"6E846C60414143B6","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,53,NA,3,0,1,0
2147326,2781027,48,"M",1963-09-06,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"40B9260680753909","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,NA,NA,1,0,0,0
2147406,2781177,65,"M",1946-03-09,NA,NA,NA,NA,9646662,1,0,0,0,0,2,NA,"40BA35BDD6BEE8C4","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,65,NA,2,0,0,0
2147406,9646662,52,"F",1959-04-08,NA,NA,NA,NA,2781177,1,0,0,0,0,2,NA,"E081CF849CAE4BE5","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,52,NA,2,0,0,0
2148310,9070707,35,"F",1976-06-20,NA,NA,2010-11-08,1,5180354,1,0,1,0,1,2,34.4082191780822,"D31B7126D63A1E52","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,35,NA,3,1,1,0
2148310,5180354,46,"M",1965-02-27,NA,NA,NA,NA,9070707,1,0,0,1,1,2,NA,"7888CC92B2BA2487","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,46,NA,3,1,1,0
2148310,2782692,1,"M",2010-11-08,9070707,5180354,NA,NA,NA,0,1,0,0,0,2,NA,"40C3658AC8613FBB","child",1,9070707,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,3,1,1,0
2150518,2786492,63,"M",1948-07-15,NA,NA,NA,NA,6394915,1,0,0,0,0,2,NA,"40D9F85568E60931","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,63,NA,2,0,0,0
2150518,6394915,62,"F",1949-09-20,NA,NA,NA,NA,2786492,1,0,0,0,0,2,NA,"94D1DC993892B6D7","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,62,NA,2,0,0,0
2150893,2787137,73,"F",1938-03-23,NA,NA,NA,NA,10551712,1,0,0,0,0,2,NA,"40DDCB93F515081B","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,39,0,NA,NA,73,NA,2,0,0,0
2150893,10551712,78,"M",1933-01-10,NA,NA,NA,NA,2787137,1,0,0,0,0,2,NA,"F58FE6262865CA49","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,41,0,NA,NA,78,NA,2,0,0,0
2150897,2787143,75,"M",1936-06-27,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"40DDD5B1E96E0EB2","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,39,0,NA,NA,NA,NA,1,0,0,0
2151214,2787687,17,"F",1994-02-22,5769564,8003100,NA,0,NA,0,1,0,0,0,2,NA,"40E14B5345F3BB84","child",1,5769564,NA,NA,NA,NA,NA,NA,2,2,9,9,1,NA,NA,NA,NA,5,2,3,0
2151214,6674887,16,"F",1995-07-26,5769564,8003100,NA,0,NA,0,1,0,0,0,2,NA,"9B568798AB896424","child",1,5769564,NA,NA,NA,NA,NA,NA,2,2,10,10,1,NA,NA,NA,NA,5,2,3,0
2151214,5769564,47,"F",1964-09-19,NA,NA,1995-07-26,2,8003100,1,0,1,0,1,2,29.4465753424658,"8643EE266BBC77E0","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,47,NA,5,2,3,0
2151214,8003100,49,"M",1962-04-02,NA,NA,NA,NA,5769564,1,0,0,1,1,2,NA,"BA473DE61F8B9738","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,49,NA,5,2,3,0
2151214,7074874,19,"F",1992-01-04,NA,NA,NA,0,NA,0,0,0,0,0,2,NA,"A4A3858AD8FB32DE","child",1,NA,NA,NA,NA,NA,NA,NA,3,3,12,12,1,NA,NA,NA,NA,5,2,3,0
2151950,3272647,88,"F",1923-05-22,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,"4C2A9126AAD47E94","other",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,2,0,0,0
2151950,6880066,55,"F",1956-04-11,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,"A01CAFA2855FACF7","other",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,NA,NA,2,0,0,0
2152374,9107311,64,"F",1947-09-06,NA,NA,NA,NA,2789720,1,0,0,0,0,2,NA,"D3F62FC16190D4D2","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,33,33,0,NA,NA,64,NA,2,0,0,0
2152374,2789720,65,"M",1946-11-04,NA,NA,NA,NA,9107311,1,0,0,0,0,2,NA,"40ED21FF398B0299","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,33,33,0,NA,NA,65,NA,2,0,0,0
2152579,2790080,73,"M",1938-10-20,NA,NA,NA,NA,7910332,1,0,0,0,0,2,NA,"40EF3236C6457B24","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,38,0,NA,NA,73,NA,2,0,0,0
2152579,7910332,74,"F",1937-09-24,NA,NA,NA,NA,2790080,1,0,0,0,0,2,NA,"B81AF229670FE9C7","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,40,0,NA,NA,74,NA,2,0,0,0
2153297,2791276,45,"M",1966-03-23,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"40F634D5B18C1037","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,NA,NA,1,0,0,0
2154389,8008453,4,"M",2007-04-21,10756363,5576739,NA,NA,NA,0,1,0,0,0,3,NA,"BA66BC80302E74CD","child",1,10756363,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,NA,NA,NA,5,2,2,0
2154389,10756363,32,"F",1979-08-15,NA,NA,2007-04-21,2,5576739,1,0,1,0,1,3,25.0602739726027,"FA51A25FC0A7A71F","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,17,17,1,NA,NA,32,NA,5,2,2,0
2154389,5576739,42,"M",1969-07-01,NA,NA,NA,NA,10756363,1,0,0,1,1,3,NA,"81C859BF126E0465","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,42,NA,5,2,2,0
2154389,6144142,54,"F",1957-04-09,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,"8EFB993C391A0E53","multi_gen_single",1,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,NA,NA,5,2,2,0
2154389,2793114,7,"F",2004-08-30,10756363,5576739,NA,NA,NA,0,1,0,0,0,3,NA,"410129D7EECCC7AF","child",1,10756363,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,5,2,2,0
2155124,3398715,28,"F",1983-07-06,NA,NA,2011-05-20,1,2794349,1,0,1,0,1,2,31,"4F19BBA0BF22A0C2","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,16,16,0,NA,2011-05-20,28,NA,3,1,1,0
2155124,11000283,0,"M",2011-05-20,3398715,2794349,NA,0,NA,0,1,0,0,0,NA,NA,NA,"child",NA,3398715,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2011-05-20,NA,NA,3,1,1,0
2155124,2794349,27,"M",1984-04-08,NA,NA,NA,NA,3398715,1,0,0,1,1,2,NA,"4108E9BF47A100C7","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,16,16,0,NA,2011-05-20,27,NA,3,1,1,0
2155706,6328640,63,"F",1948-01-03,NA,NA,NA,NA,2795311,1,0,0,0,0,2,NA,"9344E7CC51D74319","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,32,32,0,NA,NA,63,NA,2,0,0,0
2155706,2795311,63,"M",1948-02-28,NA,NA,NA,NA,6328640,1,0,0,0,0,2,NA,"410EF73B7E816B26","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,63,NA,2,0,0,0
2156513,2796652,73,"M",1938-08-31,NA,NA,NA,NA,7744509,1,0,0,0,0,2,NA,"4116EE90DFED3E01","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,38,0,NA,NA,73,NA,2,0,0,0
2156513,7744509,69,"F",1942-07-06,NA,NA,NA,NA,2796652,1,0,0,0,0,2,NA,"B43F83027AAA2EB3","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,36,36,0,NA,NA,69,NA,2,0,0,0
2157256,6267427,56,"F",1955-07-02,NA,NA,NA,NA,2797902,1,0,1,0,1,3,NA,"91D5DA6DA0623561","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,56,NA,3,0,1,0
2157256,2797902,58,"M",1953-10-16,NA,NA,NA,NA,6267427,1,0,0,1,1,3,NA,"411E28E8C66555AF","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,30,30,0,NA,NA,58,NA,3,0,1,0
2157256,3267063,29,"F",1982-06-08,6267427,2797902,NA,0,NA,0,0,0,0,0,3,NA,"4C08F6199FDA0A37","child",1,6267427,NA,NA,NA,NA,NA,NA,3,3,17,17,1,NA,NA,NA,NA,3,0,1,0
2157370,4486694,47,"M",1964-10-01,NA,NA,NA,NA,9695893,1,0,0,1,1,2,NA,"6860B25F1DE9992C","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,47,NA,4,2,2,0
2157370,9695893,43,"F",1968-10-19,NA,NA,2010-05-10,2,4486694,1,0,1,0,1,2,39.6191780821918,"E1A768F22784C0D7","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,43,NA,4,2,2,0
